0,3811.996418,3.310159,1248.049194
1,6873.226698,11.083857,665.714578
2,8913.438507,15.588537,597.839297
3,11522.331942,21.719877,553.270345
4,14975.863492,30.098352,514.727846
5,18156.219372,37.529431,497.812683
6,20666.347968,42.968935,494.744534
7,22748.368968,47.158519,494.485976
8,30504.808183,66.060794,482.911414
9,28287.439119,58.750907,496.336888
10,29975.775872,61.807010,496.853494
11,32468.720801,66.946749,493.769746
12,38377.815943,80.418360,483.278077
13,41162.684880,86.717206,481.779078
14,45072.530037,95.563079,478.862925
15,46397.482153,97.519149,483.019070
16,48178.544074,101.563716,480.216329
17,52572.778832,113.098445,471.539468
18,61204.554700,137.111710,459.921813
19,66338.018212,149.197020,464.248463
20,73560.953405,166.987455,460.989665
21,72110.145363,156.844612,486.646319
22,70846.082019,153.753943,486.602564
23,71492.692308,152.507692,499.021939
24,74999.541176,161.019608,497.012246
25,77997.820000,166.868000,500.786235
26,81221.719298,174.969298,503.114064
27,85020.514423,181.153846,515.645129
28,84816.678392,181.613065,506.825660
29,88851.775281,188.337079,523.440261
30,92916.343949,197.420382,527.947870
31,94721.311258,203.317881,525.656741
32,97778.170068,208.979592,533.452599
33,102433.720339,220.822034,542.905569
34,105991.829060,227.299145,549.752605
35,109266.224138,233.706897,551.290889
36,111142.913043,240.373913,549.885246
37,113733.298246,247.280702,546.617602
38,117490.707965,253.371681,557.010837
39,113416.603604,243.522523,555.888305
40,117226.209091,248.200000,565.780954
41,92666.333333,183.857143,561.804716
42,87469.524272,168.660194,568.327545
43,81024.831683,150.940594,573.411982
44,82446.510000,152.950000,578.184743
45,83837.808081,154.919192,579.119039
46,84268.806122,156.846939,575.331454
47,85802.154639,158.731959,582.383585
48,87485.791667,160.572917,589.187097
49,89161.147368,162.368421,598.286776
50,90770.010638,164.117021,606.149050
51,91887.053763,165.817204,606.016366
52,91489.880435,167.467391,596.136648
53,94358.538462,169.065934,612.951246
54,95282.411111,170.800000,613.068845
55,97116.471264,173.034483,616.061694
56,98561.390805,175.241379,622.347738
57,99699.724138,177.448276,626.654885
58,101382.770115,179.655172,626.260921
59,103290.137931,183.034483,623.384630
60,104776.459770,186.965517,621.630022
61,107267.012346,194.098765,613.452449
62,109397.259259,198.901235,607.537873
63,112672.864198,201.197531,621.120056
64,115206.197531,203.493827,626.602478
65,171871.809524,394.952381,435.179987
66,174416.095238,400.952381,435.013808
67,177571.380952,406.952381,436.356949
68,180185.380952,412.952381,436.345100
69,183244.238095,418.952381,437.400207
70,188457.952381,424.952381,443.457326
71,190474.047619,430.952381,442.003860
72,194456.904762,436.952381,444.983160
73,203112.238095,442.952381,458.591258
74,209748.190476,448.952381,467.259573
75,214011.238095,454.952381,470.466378
76,217777.571429,460.952381,472.513372
77,222560.095238,466.952381,476.698162
78,221983.190476,472.952381,469.416512
79,226059.095238,478.952381,472.049588
80,234599.809524,484.952381,483.837582
81,225816.857143,490.952381,460.001851
82,229204.095238,496.952381,461.265407
83,227124.714286,502.952381,451.608812
84,230197.000000,508.952381,452.320059
85,238822.285714,514.952381,463.839521
86,239124.714286,520.952381,459.063126
87,244156.285714,526.952381,463.378481
88,254504.000000,532.952381,477.613359
89,253573.333333,538.952381,470.579955
90,255788.619048,544.952381,469.461074
91,257932.523810,550.952381,468.223817
92,258881.809524,556.952381,464.860742
93,261477.904762,562.952381,464.514878
94,260783.619048,568.952381,458.385178
95,264745.523810,574.952381,460.442167
96,265106.904762,580.952381,456.334194
97,267111.285714,586.952381,455.083985
98,274641.523810,592.952381,463.196585
99,276100.047619,598.952381,460.965579
100,275835.857143,604.952381,455.973438
101,276064.142857,610.952381,451.861206
102,278853.238095,616.952381,451.989881
103,286751.952381,622.952381,460.231443
104,290573.666667,628.952381,461.921293
105,299460.142857,634.952381,471.560998
106,297714.619048,640.952381,464.406266
107,299863.476190,646.952381,463.422182
108,294164.904762,652.952381,450.522109
109,297389.952381,658.952381,451.310850
110,301164.095238,664.952381,452.917141
111,304743.428571,670.952381,454.209415
112,318310.809524,676.952381,470.264113
113,322942.619048,682.952381,472.922756
114,321768.571429,688.952381,467.053808
115,327690.714286,694.952381,471.509034
116,330904.285714,700.952381,472.054753
117,334424.333333,706.952381,472.992982
118,335908.047619,712.952381,471.103282
119,336334.142857,718.952381,467.774578
120,336302.285714,724.952381,463.906924
121,343725.190476,730.952381,470.267918
122,346625.142857,736.952381,470.377110
123,347994.095238,742.952381,468.411187
124,365510.380952,748.952381,488.089530
125,372302.000000,754.952381,493.206606
126,363226.095238,760.952381,477.360115
127,359959.142857,766.952381,469.341883
128,368110.904762,772.952381,476.275224
129,369990.285714,778.952381,475.007356
130,377546.333333,784.952381,481.035152
131,386192.523810,790.952381,488.335496
132,380283.476190,797.047619,477.178707
133,380790.500000,802.900000,474.328622
134,390467.400000,808.900000,482.782961
135,392614.750000,814.900000,481.858324
136,402420.300000,820.900000,490.282330
137,399350.650000,826.900000,482.989455
138,409698.500000,832.900000,491.851906
139,428251.250000,839.000000,510.226023
140,432817.894737,844.842105,512.157762
141,435836.842105,850.842105,512.235918
142,469385.526316,856.842105,547.826330
143,471297.105263,862.842105,546.224773
144,472787.000000,868.842105,544.165924
145,466744.736842,874.842105,533.507518
146,444530.157895,880.842105,504.616632
147,443104.631579,886.842105,499.622000
148,443010.842105,892.842105,496.162730
149,447330.315789,898.842105,497.655125
150,448135.368421,904.842105,495.243276
151,454811.894737,910.842105,499.307391
152,454841.526316,916.842105,496.059377
153,453225.894737,922.842105,491.099415
154,456071.684211,928.842105,490.990258
155,459611.684211,934.842105,491.624533
156,467702.421053,940.842105,497.091047
157,463023.526316,946.842105,489.004723
158,465323.000000,952.842105,488.341212
159,465919.578947,958.842105,485.914608
160,468969.315789,964.842105,486.053774
161,470597.157895,970.842105,484.747590
162,551675.526316,976.842105,564.826771
163,488976.789474,982.842105,497.539702
164,497551.157895,988.842105,503.231769
165,489521.526316,994.842105,492.088087
166,484519.368421,1000.842105,484.126236
167,505550.736842,1006.842105,502.193760
168,508948.157895,1012.842105,502.558124
169,500698.210526,1018.842105,491.477270
170,603028.052632,1024.842105,588.716794
171,547060.315789,1030.842105,530.832012
172,543025.736842,1036.842105,523.859530
173,542702.894737,1042.842105,520.531211
174,524673.473684,1048.842105,500.290452
175,532949.263158,1054.842105,505.292873
176,587696.894737,1060.842105,554.165251
177,533517.105263,1066.842105,500.144709
178,536967.210526,1072.842105,500.561543
179,540492.210526,1078.842105,501.042930
180,537754.368421,1084.842105,495.736745
181,545976.684211,1090.842105,500.552666
182,544855.842105,1096.842105,496.787922
183,551025.894737,1102.842105,499.678961
184,549621.736842,1108.842105,495.705313
185,552391.315789,1114.842105,495.505610
186,559029.894737,1120.842105,498.759164
187,556646.157895,1126.842105,493.984920
188,561165.368421,1132.842105,495.368599
189,569530.894737,1138.842105,500.081373
190,590724.947368,1144.842105,515.934981
191,585704.263158,1150.842105,508.922949
192,573896.789474,1156.842105,496.076720
193,575654.052632,1162.842105,495.023767
194,585842.631579,1168.842105,501.196789
195,597045.421053,1174.842105,508.186898
196,617195.947368,1180.842105,522.688151
197,598659.000000,1186.842105,504.400912
198,604000.052632,1192.842105,506.352322
199,592050.842105,1198.842105,493.844372
200,592141.473684,1204.842105,491.464367
201,602068.421053,1210.842105,497.230881
202,611313.526316,1216.842105,502.374619
203,618958.789474,1222.842105,506.167808
204,617723.894737,1228.842105,502.694522
205,623414.684211,1234.842105,504.861014
206,622931.315789,1240.842105,502.031434
207,624658.473684,1246.842105,500.999018
208,624560.315789,1252.842105,498.508969
209,623720.736842,1258.842105,495.470447
210,649021.842105,1264.842105,513.117107
211,641775.315789,1270.842105,504.996172
212,701528.315789,1276.842105,549.428476
213,695933.684211,1282.842105,542.497924
214,652308.684211,1288.842105,506.116190
215,699760.473684,1294.842105,540.447578
216,695181.368421,1300.842105,534.437086
217,734106.894737,1306.842105,561.816713
218,723824.157895,1312.842105,551.424665
219,719874.157895,1318.842105,545.885805
220,689631.052632,1324.842105,520.573978
221,716921.526316,1330.842105,538.732828
222,714078.157895,1336.842105,534.186539
223,723157.368421,1342.842105,538.567224
224,723178.842105,1348.842105,536.190371
225,713042.052632,1354.842105,526.328669
226,718581.631579,1360.842105,528.068607
227,727572.578947,1366.842105,532.329491
228,724258.000000,1372.842105,527.588138
229,710281.157895,1378.842105,515.140942
230,781468.631579,1384.842105,564.284291
231,754288.842105,1390.842105,542.323694
232,747056.842105,1396.842105,534.822135
233,757199.947368,1402.842105,539.743496
234,739832.736842,1408.842105,525.134051
235,739716.578947,1414.842105,522.823569
236,737055.105263,1420.842105,518.743622
237,735929.421053,1426.842105,515.777013
238,732065.000000,1432.842105,510.920152
239,741077.052632,1438.842105,515.055250
240,737155.210526,1444.842105,510.201054
241,740392.842105,1450.842105,510.320207
242,754684.315789,1456.842105,518.024818
243,752905.684211,1462.842105,514.688498
244,820371.736842,1468.842105,558.544624
245,861542.421053,1474.842105,584.167041
246,832640.263158,1480.842105,562.303584
247,805601.157895,1486.842105,541.842309
248,784792.052632,1492.842105,525.717626
249,792093.578947,1498.842105,528.488302
250,807580.684211,1504.842105,536.649323
251,799077.052632,1510.842105,528.898796
252,803396.578947,1516.842105,529.661851
253,788688.473684,1522.842105,517.914282
254,787569.052632,1528.842105,515.151947
255,805740.421053,1534.842105,524.960983
256,807889.842105,1540.842105,524.305359
257,817863.947368,1546.842105,528.723415
258,811477.263158,1552.842105,522.575160
259,817748.105263,1558.842105,524.591056
260,818920.684211,1564.842105,523.315736
261,825701.157895,1570.842105,525.641745
262,817257.947368,1576.842105,518.284143
263,822431.421053,1582.842105,519.589188
264,828076.421053,1588.842105,521.186016
265,832637.105263,1594.842105,522.086146
266,835855.631579,1600.842105,522.144218
267,840239.105263,1606.842105,522.920988
268,848625.736842,1612.842105,526.172851
269,852798.526316,1618.842105,526.801506
270,848999.578947,1624.842105,522.517322
271,906029.421053,1630.842105,555.582414
272,917104.157895,1636.842105,560.314006
273,884272.631579,1642.842105,538.266697
274,882106.894737,1648.842105,534.999087
275,884083.315789,1654.842105,534.257941
276,875460.263158,1660.842105,527.126007
277,897424.105263,1666.842105,538.408619
278,946769.368421,1672.842105,566.003090
279,965392.157895,1678.842105,575.089420
280,1039771.684211,1684.842105,617.185043
281,950290.210526,1690.842105,562.045750
282,936718.526316,1696.842105,552.064951
283,976698.473684,1702.842105,573.594432
284,981604.684211,1708.842105,574.445849
285,946518.000000,1714.842105,551.964072
286,936389.947368,1720.842105,544.151645
287,948373.684211,1726.842105,549.199780
288,939436.842105,1732.842105,542.140122
289,943842.789474,1738.842105,542.803120
290,977442.315789,1744.842105,560.191666
291,997026.684211,1750.842105,569.454732
292,998211.157895,1756.842105,568.178318
293,980815.210526,1762.842105,556.388890
294,970004.157895,1768.842105,548.392910
295,985663.105263,1774.842105,555.366000
296,1053511.526316,1780.842105,591.549262
297,1019172.578947,1786.842105,570.344868
298,977587.684211,1792.842105,545.263715
299,995644.421053,1798.842105,553.485547
300,992023.421053,1804.842105,549.636537
301,981872.210526,1810.842105,542.216502
302,994719.526316,1816.842105,547.480494
303,997186.421053,1822.842105,547.053171
304,996568.842105,1828.842105,544.919319
305,983616.894737,1834.842105,536.077049
306,987988.000000,1840.842105,536.697915
307,1032615.368421,1846.842105,559.133395
308,1069689.684211,1852.842105,577.345948
309,1035800.578947,1858.842105,557.241461
310,1027541.526316,1864.842105,551.012614
311,1035312.684211,1870.842105,553.399125
312,1038182.000000,1876.842105,553.154492
313,1039256.947368,1882.842105,551.969552
314,1034834.421053,1888.842105,547.872856
315,1039587.210526,1894.842105,548.647834
316,1030127.000000,1900.842105,541.936429
317,1018410.000000,1906.842105,534.084225
318,1023275.578947,1912.842105,534.954749
319,1036956.157895,1918.842105,540.405478
320,1033312.684211,1924.842105,536.831829
321,1040557.526316,1930.842105,538.918425
322,1036840.368421,1936.842105,535.327353
323,1073358.105263,1942.842105,552.470238
324,1118493.105263,1948.842105,573.940966
325,1089038.947368,1954.842105,557.104056
326,1123229.315789,1960.842105,572.840616
327,1166615.842105,1966.842105,593.161392
328,1127604.736842,1972.842105,571.574558
329,1127931.421053,1978.842105,570.016705
330,1115141.894737,1984.842105,561.841550
331,1166175.052632,1990.842105,585.793435
332,1125528.368421,1996.842105,563.667274
333,1161650.157895,2002.842105,580.003695
334,1164283.105263,2008.842105,579.581178
335,1148689.631579,2014.842105,570.121025
336,1135792.631579,2020.842105,562.021373
337,1129233.526316,2026.842105,557.123929
